4," The Fault in Our Stars Review (Spoiler alert) After finishing The Fault in Our Stars I was completely overwhelmed with emotion, this book was utterly amazing and I felt the need for some sort of review to acknowledge this piece of work. Now I haven’t written many reviews, so bare with me. I started reading this book on a plane ride and from the first paragraph I was so entranced with the humor and stunning sort of sarcastic writing, that had me nailed to the page at first glance. What really caught my eye in the beginning was how he introduced the character through a way that made you want to connect and feel what the character was feeling. To begin with, John Green uses lots of symbolism and metaphors, for example: he often refers to the cigarette between Augustus`s lips (20). I think the way Green pulls your attention is through the constant unexpected events, like when at first Hazel feels anger when Augustus is putting a cigarette between his teeth until he explains the metaphor behind it. John Green seems to have all these sayings and quotes that stick with you forever. I mean, are you really ever going to see a cigarette the same way again after reading this book? Of course not! He brings this story to life by these quotes and sayings, by his emotion and constant humor. Another aspect of this book that I noticed was John Greens constant ability to bring about an emotion, a feeling through every word being spoken in your head. I laughed and cried many times during this book. And talk about unexpected events! Who would’ve guessed that Augustus would be the one to pass? I sure didn’t. Another way that Green decides to use symbolism is through his constant reference to An Imperial Affliction. He shows us that just like a book our life can end just like that without any warning that they will never know what happens to Anna and they suppose she died. And life can end just like that, when we are in full swing it can happen, John Green was using this book as a symbol to tell us all of those things. I also feel the author is trying to portray that famous human beings, like the author of An Imperial Affliction, don’t always turn out to be what we think them up to be in our head. The author turned out to be a horrible drunk that was very rude and condescending to Hazel and Augustus, but we do find out that he had a horrible loss of his daughter when she was very young. This all does make a lot of sense to the way he is, but in Hazels mind he was this hero that wrote a piece of work to inspire people and change lives when really he was writing in pain and letting out all of his emotion onto the page, which in turn is very inspiring to us, the reader and Hazel as well as Augustus. Completely surprising us with this change of events and the story behind it all. What I also noticed in the book is that it really does end like An Imperial Affliction, we never really find out what happened to Hazel after Augustus died. We don’t ever hear an epilog or what her life turned out to be. The book just stops. But that is also the beauty of it, we get to have all these emotions built up and thrown at us through 313 pages and it just ends to let our mind wonder and explore our own endings in our head. This I feel is an amazing thing because our imagination can carry us so far. To tell you the truth, like it said in the book, I feel that this book is mine, like it has empowered me to write. It has empowered me to believe in love and believe in hope, to understand also that life can end on a dime. This book has made me want to live my every day to the fullest and love at every chance I get. I empower you to read this book if you would like to laugh and cry and just be completely overwhelmed with emotion until the very last page."
5," Warning: This review may contain spoilersI have been dragging my feet literally when it came to reading this book.  See, I thought this book was going to be too overly sentimental.  Plus, I have never read any book by John Green before.  I also thought this was going to be like A Walk to Remember by Nicholas Sparks.  I was right, in a way.  When I was able to purchase the audiobook (via an Amazon Local Promo) last week, I decided to listen.  Initially, I had thought I would be listening to the book over the course of a week while driving from work but it did not pan out that way.  I was able to finish it in less than 24 hours.The Fault in Our Stars is about two cancer teens.  One with terminal cancer (Hazel) and one in remission (Augustus).  Both of them met at a Cancer support group.  Both of them fell in love.  Naturally, when we are talking about cancer, this story does not end well…for both of them.I cannot stop gushing about this book.  This is just simply a work of absolute brilliance.  John Green really captured the feelings of being a teen and being terminally ill.  Not that I have been terminally ill but in my line of work, I am exposed to these sorts of things – being around the terminally ill, I mean.I love the overall pace and feel of the book.  And for a cancer book, it wasn’t really about cancer.  It was more about the love between two people complicated by cancer.  This is one of the reasons that I love the story.  The voice of the main characters Hazel and Augustus didn’t really sound like normal teenagers.  But then, they weren’t really normal teenagers.  I love their vocabulary.  Granting that not a majority of teens speak like them but I’d like to think that because of their condition, they are more mature than your regular 16 and 17 year old.I love the secondary story about Hazel’s favorite book “An Imperial Affliction” by Peter Van Houten.  I think that including this in the plot really made us see how strong Gus’ feelings towards Hazel is.  When he went out of his way to give up his wish so that they could go to Amsterdam to meet Van Houten.I also love the twists of the story.  I knew someone was going to die.  The question was: who would die first.  Initially, I thought that Hazel would be the one to go but then when Gus said that “he lit up like a Christmas tree” I knew that it wouldn’t be so.  I also loved how the author portrayed a very strong female character in Hazel.  Initially, she didn’t start out that way but as the story progressed you could see that she was.I love the reality that was injected into the story.  The incontinence, the vomit – everything that you see when there is terminal cancer involved.  Including the medical lingo that Green used.  I am used to hearing those terms and I thought those were incorporated to the story really well.  So it did feel very realistic.The story was written really simply.  I love that.  It was straight forward but it told the whole story really well.  Sort of like using a few words to adequately describe something.  Concise.I cried.  I did.  I could not help myself.  This was emotional but not in an overly dramatic sort of way but real.  I really empathized with them, even with Isaac.My favorite quote would be the one when Gus said, “Maybe ok can be our always.”THE AUDIOBOOKThe audiobook is narrated by Kate Rudd and I love her narration.  I love the changes in voices that she used, especially between Hazel and Gus.  When her voice breaks and cracks at the appropriate times is just brilliant!  I actually felt like it was Hazel talking to me.I liked the pacing that she used and I was able to follow the story without any problem at all.  I also think that her narration added to the overall effect of the book.  I liked that she sounded like a teenager trying to be an adult.  Since I listened to this book without pause, I did not get bored or get annoyed by her voice.  Overall, this was one amazing listen.  I would definitely find out more about the books read by Kate Rudd.Originally posted on my blog I Heart Romance"
2," When I first picked up this book I was on a bit of a dry spell with contemporary literature. I had read the beginning pages of Fault before but it never grabbed me immediately. Upon recommendations I decided to give another go at it, and I’m glad I did. The premise of the book is essentially a love story between two teenagers who have cancer. A lot of what the pair say are beyond their years, but I never felt it was impossible for them to speak such. There are many novels that give me a sense the author is pretending to be the characters, but fortunately it did not happen here. I was very clear who Hazel and Augustus are, and I almost felt a kinship with them. Perhaps it is because of that kinship I was also completely heartbroken the entire time reading it. In particular, I spared no tears reading the last part of the book, and the last time the waterworks happened was reading The Kite Runner five years ago.It is true that John Green is incredibly gifted with making sublime sentences that make your mouth water. So often while reading I marveled at his ability to create these vivid scenes in my mind, and I was completely jealous that I was not able to do the same. After I finished I reflected on the message the novel wants to present, and I wasn't sure there is one. This might be the one flaw of the book – the lack of a take away. It appears that this book is just a story, a beautifully made fluff piece, much like many Hollywood films we watch for enjoyment not for thoughtful reexamination of our lives.Despite that, I would still recommend reading this novel, if not for the superior sentences, then for the fact that Green quotes William Shakespeare’s Julius Caesar, T.S. Eliot’s “The Love Song of J. Alfred Prufrock,” and William Carlos Williams’ “The Red Wheelbarrow,” all of my favorites. So needless to say it certainly struck a cord with me. If you enjoy a quick read that you can savor, but is not life altering, then this is the book for you."
5," read The Fault in our Stars by John Green today. I often hesitate with ratings and reviews because the judgment of a reader towards a beloved, boring, or satisfying book is so inequitable. How does one compare Atlas Shrugged against Leaves of Grass, or rate The Upanishads using the same classifiers as one does with Gone Girl? How does our own subjectivity play out within a five point system? A book is capable of touching me on many levels. Who am I to say that certain levels are better than others? And yet, as a subjective person, I find some writing more meaningful to me than others. What I can state is whether a book touched me or not. I can assess whether a book surprised me, challenged me, left me with a sense of wonder, lifted me, seduced me, or simply passed time pleasantly. There are also books that cannot move me past the first few pages. How meaningful that should be to anyone else is uncertain. As an avid bibliophile, my proclivities in books somewhat define me. I often hold them close, not even singly, but en total, as a treasure that I would rather not discuss. The gifts within books reveal themselves to me the way a pyramid accumulates width and depth, stone by stone, yet within a larger scheme. Within this larger scheme, I can assert that this book is popular for a reason. In my own mind, that reason is valid. I am a sucker for some of the techniques used in it. On the other hand, I knew the story before finishing the first page. The sign of this book's largess is that the knowledge did not diminish the experience of the book itself for me. I would have preferred one character to have been further redeemed. I would have preferred this or that or the other, but it was not my novel to write. Yet, all novels become ours when we read them. Therefore I can say that John Green's novel was an enhancement. The Fault in our Stars enriched this reader, and I place a high value on being able to make that statement."
4," ‘But it is the nature of stars to cross, and never was Shakespeare more wrong than when he has Cassius note, ‘The fault, dear Brutus, is not in our stars / But in ourselves.’The contemporary genre in general has never been my go-to type to read. Personally I like to sit down with a book and open up onto another world. Not necessarily fantasy but I’ve never cared to read about real-life problems that humans have to deal with on a day to day basis. Depression, death, heartbreak and everything along those lines that manage to make life so dreadfully difficult. For this reason, I always avoided John Green’s novels and this one in particular because, who wants to read about a girl that’s dying of cancer? Apparently, me. This was my first John Green novel, yet I can safely say this will not be my last. And the one thing everyone wants to know: I didn’t cry. Okay, I didn’t BAWL but it did come pretty close and for me that’s pretty miraculous.‘You realize that trying to keep your distance from me will not lessen my affection for you. All efforts to save me from you will fail.’Hazel Grace Lancaster is a girl who doesn’t expect to live for very long at all. As she puts it so eloquently, “I’m a grenade and at some point I’m going to blow up and I would like to minimize the casualties, okay?” She knows she’s going to die, she knows it’s inevitable that she’s going to cause some pain, but she’s doing the best she possibly can to keep people at a distance so as to not cause any unnecessary pain. Then she meets Augustus Waters. These two meet in a cancer support group and they are two peas in a pod getting along so well so quickly and falling for one another equally as quick. While suffering through the harsh realities of life with cancer, these two add a flair of wit and sarcasm that manages to make the bleakest of subjects surprisingly funny. Regardless of the humor these two imbue into the story, those harsh realities make their expected appearance so as to cause heartbreak and great distress forcing us as the reader back into the tragic reality of the lives they’ve been given.‘You have a choice in this world, I believe, about how to tell sad stories, and we made the funny choice.’Hazel and Augustus are the stars of this show but there are several other noteworthy characters as well. Their friend Isaac recently underwent a surgery which made him blind but prior to that he was dealing with the loss of his long-term girlfriend. So after the surgery, Hazel and Augustus take him over to her house so he can egg her car. At one point, Augustus says, “Hazel Grace! Take a picture of this so Isaac can see it when they invent robot eyes.” I rewound that on my audiobook about three times because it was so ridiculous yet so touching how these three bonded together to be there for one another. It made me laugh, it made me smile and it made me sad because of their unfortunate circumstances.In addition to the strong friendships showcased, there was another surprising addition to this story and that’s a strong parent presence and relationship. It’s often seen in YA fiction the complete lack of parents but not only were Hazel’s parents present, they were a huge and necessary support group for her and it was such a joy to see. It was clear that Hazel’s mother was trying to make her daughter as happy as possible for the short time she had.“HAZEL! IT’S YOUR THIRTY-THIRD HALF BIRTHDAY!”“Ohhhhhh,” I said. My mom was really super into celebration maximization. IT’S ARBOR DAY! LET’S HUG TREES AND EAT CAKE! COLUMBUS BROUGHT SMALLPOX TO THE NATIVES; WE SHALL RECALL THE OCCASION WITH A PICNIC!, etc.”The Fault In Our Stars is a love story but it’s so much more than that. This is a truly heartbreaking and powerful tale. We’re given such a small amount of time to live as it is yet the characters in this story are given even less. Cancer is a thief, a robber, a purloiner of time. Living life to its absolute fullest is the only thing you can do and these characters did just that. I am highly recommending this book even for those of you who were like me and didn’t care to suffer through the heartbreak of watching fictional characters die. Looking past the heartbreak and suffering you’ll see a hopefulness and a zeal for life that is quite contagious. So, give it a shot, okay? Okay."
4," <div class=a-section a-spacing-small a-spacing-top-mini video-block id=video-block-R3T0QRLZNGPQ2W></div><input class=video-url name= type=hidden value=http://ecx.images-amazon.com/images/I/E1wBFx7gsyS.mp4/><input class=video-slate-img-url name= type=hidden value=http://ecx.images-amazon.com/images/I/91CnZ6agQGS.png/> If today's book doesn't make you cry, you can't convince me you have a soul. This show will be spoiler free.The Fault In Our Stars, or TFiOS as it's affectionately known by its loyal fan base, tells the story of Hazel Grace, a teenager with terminal cancer. In the first chapter she meets Augustus, whose own cancer is in remission.Hazel requires constant oxygen because, as she says, Her lungs suck at being lungs, while Augustus lost his leg in his fight to conquer the disease.The two of them immediately feel a magnetic attraction and swiftly fall in love, sharing discussions about life and philosophy, literature, art, and the nature of infinity.In particular they become obsessed with An Imperial Affliction, a novel about a teenage cancer victim by the mysterious Peter Van Houten, who long ago retired to the Netherlands.In an act of supreme cruelty, or brilliance, depending on who you ask, Van Houten didn't really end his novel, interrupting it mid sentence on the last page to indicate that the main character passed away.It's a bold statement about the nature of death and how it isn't all wrapped up in the end, which Hazel and Augustus can sympathize with.While that's very very deep and meaningful and Hazel and Augustus completely understand the message, Hazel has been obsessed with finding out what happened to the other characters after the novel's last page.After some unsatisfying correspondence with Van Houten, they decide to seek him out in the Netherlands to seek their answers.This story carried deeper significance to me than merely two star-crossed lovers brought together by their maladies. My father is a cancer survivor twice, and I lost my mother to breast cancer three years ago. So with that in mind, this book had moments that were difficult to get through.But as someone with personal experience, I can say that the depiction of cancer victims in TFiOS is excellently done. Cancer changes everything about your life except for the fact that, like the rest of us, you still have to live it.It's actually incorrect of us to describe people as cancer victims, because those are two words that do not define them. They are people who have cancer. People comes first.They are just like the rest of us in that they have hopes and dreams and fears and faults, and they just also happen to have this incredibly terrible disease.Like any major life experience, cancer shapes the way that Hazel and Gus see the world, but it doesn't define them as people. They are who they are for the same reasons as the rest of us--the way and place they were raised, the things they've seen and done, and the thoughts they've had about life.This is summed up best by their relationship. Hazel is not in love with Augustus because he, like her, has cancer. She falls in love with him because he is beautiful, inside and out, and their personalities mesh in a way she's never experienced before. His cancer has nothing to do with it, other than the fact that it's something they can both relate to.In the story, their illness does double time as a plot device. For the average American teenager, a spur-of-the-moment romantic trip to the Netherlands simply isn't feasible, but Hazel and Augustus are able to do it because of an organization similar to the Make a Wish foundation.In this way, John Green provided a believable solution to a problem that would otherwise require some sort of eye-rolling deus ex machina moment.I'd like to take a brief moment to discuss the dialogue in the story. In my review of Divergent I complained about how the teenagers would randomly spout philosophy incongruent with their general dialogue.In TFiOS, Hazel and Augustus are veritable philosophical machines, but it works because their disease has turned their attention inward, and they've become analytical about life, death, the universe and everything.A note on writing style: this was my first John Green book, and as I flipped through the editorial reviews in the beginning, there was a comment from E. Lockhart stating, and I quote, John Green is one of the best writers alive. And I was like, Psssh. Yeah. Okay.After reading the book, he might not be wrong.I debated my rating on this book because five stars means I would recommend it to anyone without question, but due to its emotional content I wondered if I would actually do that, considering how many of us have lost people to this disease.But in the end, it was just too good. I give The Fault in Our Stars five stars out of five.No book that I'VE read in the last decade has had this much of an emotional impact on me or done so much to communicate the reality of the terminally ill.The nature of my five-minute book reviews means I can't possibly do it justice within this video, so in summary I can only say that this book is important to all of us, not just those who are suffering from cancer, but those who are suffering from the other great side effect of death: life.Thank you for watching."
4," This book was so unrealistic I kept getting annoyed and couldn't enjoy the story. It a sad theme,we know from the outset someone is going to die from cancer. Hazel has cancer, carries an oxygen tank and needs special apparatus at night to help her breathe. Yet  one moment she is on death's door, the next she is flying off to Europe. She manages to get out of bed in the middle of the night, equipment and all I presume, without her parents noticing and drive to meet Augustus. She's sixteen I think and has been ill for around three years so not sure when or how she managed to learn to drive. Apart from us knowing she has cancer and the equipment she needs, she does not seem to be very inconvenienced by her illness. One of the characters becomes very ill towards the end of the book and that is the only realistic, unpleasant reality of cancer that we glimpse. Augustus is too perfect as a character, good-looking, charming, intelligent ,witty and so mature and.... completely unrealistic. Both Augustus and Hazel have been very ill teenagers and yet they are so mature and accepting of what is to come. Apart from the physical changes, they seem to have suffered none  of the psychological effects that cancer would have, especially on a teenager who would have so many other changes to deal with also. They certainly do not speak like teenagers, they are witty all the time and make comparisons with events from works of literature etc. They are obviously so well read they have a mastering of the English language way beyond most people. Yet Hazel left school at thirteen and as far as we know has only read one book, presumably Augustus missed some of his education also.If the characters has been a bit older I could have accepted them being so mature maybe. I liked the idea of this book but I think the story should have reflected the harsh reality of cancer a bit more (after all it was the main theme) and the emotions that they might have had to deal with. I'm normally quite an emotional person but this book did not move me probably because I didn't feel we were about to lose 'real' people."
5," This is a moving story of a couple of teen age children (a girl and a boy) afflicted with terminal cancer. John Green tells the story through the voice of the girl. It is very matter of fact and does not drip with self pity or sadness. But the narrative is so moving that if these pages do not bring tears to your eyes, your heart will have to be of stone!Death is not only inevitable but possible at any moment in our lives. However, we are evolutionarily trained to compartmentalize this fact and handle life as if we will live  forever. Only when facing a terminal disease and given a short time to live, do people honestly look at the meaning of their lives and contemplate what they would have done differently. Some then try to make the best of their remaining life while others wallow in misery or prayer. The situation becomes even more tragic when children have to go through this. In recent years due to various known and unknown reasons incidence of cancer has increased - even in children. Most of us seldom imagine (or can imagine even if we try) what will be going through their minds as they fight this deadly disease and handle  the pain of the disease as well as its treatment. But very clearly - John Green can.We have heard that sometimes the treatment is worse than the disease. This is especially true for cancer. And further, in many cases, hundreds of thousands of dollars are spent for extending the life of a patient by a few months. But how do we draw the line? These are very tough questions that our society will have to solve. And how do we handle the emotional trauma of the patients and their families, especially in the case of children and their parents?This book will make you ponder these questions, in addition to giving you a beautiful story to read."
2," _The Fault in Our Stars_ is the very best in YA literature where kids are treated like adults by the writer and yet still realistically tethered to doting parents; Children struggling to become their own person and parents who just wanted to enjoy [their child's] show while it was still in town.Here, the children are battling the emperor of all illnesses, the imperial affliction of cancer. So there is gut-wrenching suffering, but, more front and center are Green's well-informed allusions to literature and science and art, all we need to try to answer the eternal existential questions of what it means to be alive. There is no simple cliche lengthy battle with cancer, but instead a lengthy battle with human consciousness, the realization of the the universe's need to make and unmake all that is possible. Life for both 15 year old Hazel Grace and 17 year old Augustus Waters is termed a side effect of dying. Because their bodies have betrayed them, their brains are the focus, thus understandably, they are both bitter and cynical and angry at what fate has dealt them. But, what drives them and their story is a deeply intellectual compulsion to feel everything, answer the demand of the universe to be observed. The suffering is cut by brilliantly self-referential gallows humor, full of heart and youth and curiosity and longing for understanding and to be understood.It's a great love story and there's a mission, purposefully off to a rapid start because there's no time to spare in either of their lives, culminating in an at once disappointing but still utterly glorious magical time among elm seeds falling like snow.There is beautiful language throughout.Hazel remarking on Gus's selflessness: I liked the way his story ended with someone else.Speaking of the non-space but very real space they occupied when they were on the phone with each other, Hazel observes, I could hear his crooked smile.Friendships in illness: 'Hmm,' she said. 'Hmm,' I said.Gus's stubborn forthrightness: 'I'm in love with you, and I'm not in the business of denying myself the simple pleasure of saying true things.'And the refrain that'll stay with an observant reader a long time: It seemed like forever ago, like we'd had this brief but still infinite forever. Some infinities are bigger than other infinities.As for critique, I couldn't help noticing how very alike Hazel and Gus were, like two sides of the same coin, really male and female versions of the same character. I loved them both, but still wish there'd been some characteristics that made them unique. All the mentions of breathing hardware did tend to get repetitive and, though I felt the sorrow in what was happening, I kept wanting to feel more. No doubt, the emotions resonated, but could have resonated even more. (perhaps if the characters had been built with a smidge more layering) Nonetheless, I'll remember these kids and I'll remember this book."
5," This story made me cry, no doubt.But, besides the usual scarring that comes from the death of such a beloved character as Augustus, I was illuminated. The thoughts that cross my mind are no longer unimportant. I question anything and everything, and my way of thinking has been irrevocably affected by both Hazel Grace and Gus. I can only fathom a guess as to what it felt to loose the only person who meant the world to you, and I think the most stressing part of the whole situation was not being able to live a longer life with that person. Yet, this is what made their relationship so beautiful and perfect; that even though they knew that death would one day befall upon them, they lived their lives with no regrets. I wish I was like Gus, with the same sense of humor that, as quoted, didn't offend anyone. I wish I had his will and determination to put other's happiness before his own, even till his Final Days. The strength he had to keep living on that sloping roller coaster was admirable, even without a limb. Hazel is more relatable in the fact that she is a teenage girl, and that I want her philosophical ways of thinking about life like a slap in the face.What I would give for a sequel, or a second book about living and loving with cancer. I would continue to cry my eyes out and accept that life is indeed one big roller coaster. I thank John Green for this glorious book, and I cant wait to read the rest of his collection and purchase this book &lt;3I recommend this book to people who feel like their life isn't worth living, or people who are going through a hard time. This book is meant for everybody, but I think that people biting it would benefit from the wonders that this story has to offer. I really don't know what else to say, other that this is definitely the best book Ive ever read."
4," Today I am tackling one of the most emotionally draining books that I have read to date in 2014. My daughter introduced me to the book, and as we both have a love of literature I knew that she had made a good recommendation. She most definitely did!The Fault in Our Stars is a powerful, emotional, dynamic roller coaster ride from start to finish. What first grabbed my attention was Green's attention to creating characters that the reader could easily relate to. Hazel Grace Lancaster is not a typical teenager. Neither are her friends. When you have cancer, your life is no longer dictated by trips to the mall, the latest fashions, the next television fandom, the latest book series to be made into a movie, or any of the typical teenage concerns. Cancer is like a leash that leads you around. For Hazel she is constantly tethered to an oxygen tank. Grace would love to fly solo through life, waiting for that day when the cancer wins the battle. Her parents, however, want her to have more in her life than just them. They encourage her to attend a cancer support group on a more regular basis, thus she is introduced to the dynamic and funny, Augustus Waters. Augustus looks normal and healthy, he has charisma that makes him different than the usual group of attendees. When he compliments Hazel and draws her into a conversation, attraction is for the most part, immediate.The story is inspired by the following quote:The fault, dear Brutus, is not in our stars, / But in ourselves, that we are underlings.This quote is from William Shakespeare's Julius Caesar. I will admit I found a different statement within the book, that seemed more befitting the title, but find this one equally intriguing.Green does a stupendous job of bringing together three teens who all have cancer, but still want to live life to the fullest. Each of them; Hazel, Augustus and Isaac; have different types of cancer, but when it comes to life they are all living the same day to day challenge of not giving up. The book is both humorous and poignant. The characters are the star attraction, buoyed by the words Green has strung together to develop a plot and story line that is not just about dying. Crying, that is something you should be prepared for. Stock up on tissue before you plan to read the book.I will admit I truly hated one character in the book, Peter Van Houten, the author of the book, An Imperial Affliction. The book has left a lasting impression on Hazel, and Augustus once he reads it. Together they aim to meet the author they both admire, but the man they meet is far from the person they had hoped he would be, he is a huge disappointment. I understand that he had to be the villain, but I really had an emotional hatred for the character. I highly recommend this book. I am also aiming to see the movie that is coming in June 2014. I admit a little uncertainty about the film, but am willing to remain open minded."
5," Okay.. I stumbled upon this book. I read the great reviews and bought it.  I got it and took it up to read before bed one evening.I read the first five pages or so and I slammed the book shut and exclaimed to my husband  You will NOT believe what this book is about! A young girl DYING from Thyroid cancer!  He laughed out loud and said you have GOT to be kidding! Only you would buy a book like that.. not knowing.You see the funny part is, I HAD Thyroid cancer and my mom died from it!  I am no stranger to it and it's not particularly  a subject I care to talk about too much.  That being said, I figured that this book came to me for a reason so I probably should continue on.. just not on that night. I finally did start the book and wondering every step if I really should read it or not.  I kept right on with it and got about half way through and thought it wasn't holding my interest enough or else I wasn't feeling it because I didn't want to feel it? Perhaps if I had been an innocent bystander, meaning not really knowing anything about cancer or Thyroid in particular, I may have felt differently? Anyway, I pushed on and I started to become interested and started having outburst of laughter while tears of sadness rolled down my face.  I have never read a book that did that to me before. It wasn't non-stop, but those times when I did do it made me continue on.  By the time I was 3/4 of the way through I thought I knew what would happen and I was pleasantly surprised.. for more than one reason. I could relate to the feelings of the kids.. having lost someone dear to cancer and from going through the utter terror and uncertainty myself... it was a mixed bag for me.  It was a very real book to me, even if most kids don't speak this way or that way... When I was finished with the book I was so very glad I read it...Just like Hazel, I was wondering how it ended after I closed the book... I wondered about it ...I don't want to spoil anything here.... it somehow gave me hope in some strange way... that somehow it all goes on, no matter how much you think it won't and no matter how much you HOPE it won't... meaning surely the world can't keep spinning without you. I think it was just very real and just how stinky life can really be sometimes. I had some serious laughs with this book... crying, sobbing laughs.  Do I think it was the best book I have ever read? No. Am I glad that this book found it's way to me, YES.  I am trying to convince my 16 year old daughter to read it.  She reminds me of Hazel, and her friend reminds me of Gus... I think she would enjoy it.  If you are on the fence, read it."
2,"’m sure that The Fault in Our Stars needs no introduction. It made a big splash a few years back when it was first published, won a bunch of awards and lots more praising reviews from many of its readers. Furthermore, it is now going to be a major motion picture event which will increase its audience exponentially. So, excuse me if I’m trying to “sell” you on a book that’s been pushed at you so many times before, but I would be wrong if I didn’t tell you how truly terrific it was.In fact, The Fault in Our Stars surprised me. I didn’t expect or thought I would enjoy it as much as I had, but I was curious enough to give it a chance, of which I’m glad. John Green delivers a beautifully poignant tale of teenage love, existentialism, and so much more. So don’t discount it simply as another tearjerker, about two cancer-stricken kids in love. The Fault in Our Stars is more than that; it is about living and experiencing life, even if only for a short moment, but then isn’t it always just a matter of time?  “What a slut time is. She screws everybody.”The Fault in our Stars tells a story of Hazel Grace Lancaster, a sixteen-year-old cancer patient. While attending her Cancer Kid Support Group, Hazel meets Augustus Waters, an ex-basketball player, who’ve battled a cancer of his own, and is now in remission. Augustus is honest and open; he wants to experience life, to live and feel, while Hazel, seeing herself as a ticking time bomb, shelters herself, minimizing the impact of the impending outcome of her disease. But, with charm and persistence, Augustus slowly wins Hazel’s attention and later love; their love story begins to unfold with a shared passion for a book…I wish I could come up with something profound and grand to tell you, but words escape me. I’m floored and touched by the emotional impact this book delivers. By it’s simple beauty. It is sad, angry, romantic, and cheerful, humorous, courageous, desperate and maybe even corny at times, but perfect in so many ways. The Fault in Our Stars doesn’t shy away from the ugly side of the disease, but also manages to find humor and light – excelling at this intricate balancing act.But as much as I loved this story and want to praise John Green’s writing talent, I don’t think this book is for everyone. Don’t expect a HEA – you have to embrace the eventuality of Hazel’s condition, even if it happens outside the “world” of The Fault in Our Stars. I know that many readers, myself included, yearn to know and want to be assured that the accepted Hollywood HEA comes, but there is a different lesson to learn here, and perhaps it’s more honest and important, than any “fairytale” could be…Recommended***For this and other reviews please visit Nocturnal Book Reviews."
4," This sorry took me into another world and made me see it differently as Hazel Grace has lived in. I am inspired because I never knew someone could live a life where one human being could feel loved drowning in pain. As her one lover Augustus Waters dies, I feel to my knees as he was apart of me and as Hazel Grace to a book she read over and over again and the author could ask such a question as Why do you care so much about a book? It's because you become the book as that is you as you are the narrator in the book that, that story is yours. Even though you never lived one page in the story, the story where at the end we don't even know when the girl will die or if she survives because one genius found a cure to her disease and you smile your hardness as if you will never get to meet such a brilliant author who never really was the narrator put portrayed a role as if he was . This story took me farther into the afterlife of most of my dead aunts &amp; uncles that died of cancer who fought like they could never fight before because they were so weak &amp; afraid if their guardian angels will fly them up to the gates of the almighty heaven. Oh as if anyone who reads this might think of me as some crazy book nerd. But actually this is my 3rd book I actually read all the to the end  . Just because this as the other 2 books it gave me a reason to live because it was if they were my little pages turn out into my life as everything said and done in this book could have me relate to the world I am living in. I am Abrinna but others call me Fashoo because I live 2 lives as Abrinna lives in a world were the reality is not reality. As Fashoo is a human being living in another human being controlling the ways of how this life will go and how it started but not how it will end because nobody knows how it will end therefore I am one human being living in another were reality is not real trying to control the the world with my unrealistic matters. I am going to write a book because I always wanted to. But I will never make a New York Best Sellers because I could never be a genius as you John Green and I hope one day you will take the time to read such a review as mine as I would not like to email you to send it to one person because I want the world to see that a human being like me is so indefinite in life and I have no clue what indefinite even means but  I love the word. My email is @fuzziwonder@gmail.com as a simple hello from you would amaze me for entirety ❤"
5,"mmediately, I loved this book, so much that I knew to take my time with it and handle all of its genius gently. It would have been easy for me to give this book 5 Stars, even only half way through it, but, I was patient. Now I just want to scream and let everyone know that they must read this book. Careful. It will knock you off balance. I was and still am captivated by the careful use of John Green's words and the manipulation of how those carefully chosen words approach the reader's emotions and psyche. Before I finished the first chapter, I was hooked by Green's raw, brutally honest, in-your-face, and intelligent writing style. There are so many rich and luscious sentences that I would love to stick in my pocket and pull out as needed. Here are a few quotes that I have neatly compartmentalized in my keeping-this-with-me-forever file. I've really cut it short for those who haven't read it.Sometimes, you read a book and it fills you with this weird evangelical zeal, and you become convinced that the shattered world will never be put back together unless and until all living humans read the book.There will come a time when all of us are dead. All of us. There will come a time when there are no human beings remaining to remember that anyone ever existed or that our species ever did anything. There will be no one left to remember Aristotle or Cleopatra, let alone you. Everything that we did and built and wrote and thought and discovered will be forgotten and all of this will have been for naught. Maybe that time is coming soon and maybe it is millions of years away, but even if we survive the collapse of our sun, we will not survive forever. There was time before organisms experienced consciousness, and there will be time after. And if the inevitability of human oblivion worries you, I encourage you to ignore it. God knows that's what everyone else does.Because you are beautiful. I enjoy looking at beautiful people, and I decided a while ago not to deny myself the simpler pleasures of existenceI finished this book with these conclusions: A) Genius!, and B) Anything that John Green writes, I will read."
